+-----+-----+-----+------+-------+-------+-----+----+
|name1|name2|name3|Python|History|English|Music|Arts|
+-----+-----+-----+------+-------+-------+-----+----+
Devon,Johnson;A;B;D;A;F
Justin,Sexton;D;D;A;D;B
Roger,Buck;B;A;F;D;A
Patricia,Vang;C;D;B;F;F
Benjamin,Mcclure;B;A;D;F;A
Andrew,Robinson;B;D;D;C;D
Jennifer,Watkins;C;C;B;A;D
Dr.,Thomas,Blevins,III;F;D;C;A;D
Mrs.,Melissa,Russell;F;D;B;C;F
Stephanie,Small,MD;D;B;B;F;F
Matthew,Lawson;A;B;F;D;B
Chelsea,Reed;C;B;D;B;C
Melissa,Howard;C;F;D;A;B
Whitney,Beltran;F;B;B;D;D
Joshua,Lane;C;B;C;D;B
David,Collins;B;C;D;F;A
Justin,Jordan;A;D;C;F;B
Zachary,Gonzales;A;F;F;A;B
Peter,Francis;C;F;B;C;A
Jillian,Meyer,MD;F;A;A;F;A
Deanna,Bishop;A;D;B;A;D
Jonathan,Robles;A;F;D;F;F
Tyrone,Church;B;C;F;F;D
Natasha,Chavez;B;D;D;D;B
Susan,Williams;D;C;A;A;D
Jeffrey,Thompson;A;A;D;F;F
Amy,Medina;F;D;D;C;C
Taylor,Wilson;A;F;B;D;A
Leslie,Rodriguez;A;B;F;F;F
Vickie,May;B;A;D;F;F
Robert,Mcdonald;B;A;A;F;C
Jeffrey,Rivers;A;C;D;C;D
Sarah,Bryant;F;F;B;A;F
Mike,Barton;F;B;F;A;F
Michelle,Simmons;B;D;D;B;F
Tamara,Hunt;F;A;C;B;B
Sandra,Brooks;B;B;C;D;A
Taylor,Dennis;A;F;A;C;F
Julie,King;D;B;C;C;C
Evelyn,Winters;A;B;C;A;F
Austin,Lawson;A;C;B;D;D
Zoe,Hardin;F;D;B;B;C
Timothy,Lewis;A;C;F;C;F
Shannon,Marshall;A;A;C;F;F
Lori,Walters;D;B;B;D;B
Mr.,Theodore,Villa;A;A;D;B;C
Elizabeth,Lopez;F;F;B;D;F
Cynthia,Meyer;C;D;D;C;F
Monica,Moss;C;A;A;F;D
Harold,Alexander;B;D;A;D;A
Elizabeth,Griffin;D;C;A;A;B
John,Garza;D;A;A;A;F
Danielle,Wise;F;A;F;F;D
Marcus,Sanchez;B;D;D;C;A
Matthew,Walker;F;C;C;B;B
Nancy,Mcintyre;C;C;C;C;F
Erin,Richardson;C;D;D;C;A
Jacob,Knox,MD;D;C;F;B;F
Derek,Phillips;F;F;D;B;B
Jennifer,Fowler;F;C;F;B;A
Reginald,Young;D;C;A;B;A
Patrick,Daniels;D;A;F;A;B
Katie,Richardson;B;C;A;A;B
Jennifer,Norman;B;A;B;A;D
Nicholas,Miller;C;B;F;A;A
Kelly,York;A;B;D;C;D
Tammy,Hernandez;B;F;A;D;F
Kenneth,Sims;B;C;F;F;B
Catherine,Williams;D;D;B;A;C
Jessica,Harrison;B;B;B;B;D
Dawn,Morton;B;C;A;A;C
Jesse,Hernandez;D;B;F;B;B
Denise,Kemp;D;A;C;D;C
Mitchell,Nichols;A;D;C;D;D
Kaitlin,Hernandez;C;C;B;A;A
Spencer,Hernandez;D;B;D;B;C
Christopher,Hernandez;D;B;C;F;C
James,Christensen;A;A;C;C;A
Heather,Collins;B;A;F;B;A
William,Nichols;D;C;B;A;F
Noah,Sullivan;F;D;D;C;B
Sarah,Sanchez;C;C;D;B;D
Dr.,Nicholas,Chung;B;A;C;A;F
Holly,Pace;F;F;A;A;B
Katrina,Page;B;A;A;C;F
Lauren,Hill;C;C;B;D;D
Rita,Campbell;F;C;B;C;A
Aaron,Barker;C;D;F;B;C
Paul,Campbell;A;A;D;C;F
Jessica,Williams;A;A;A;C;A
Barry,Davis;C;F;B;D;A
Kyle,Murphy;D;B;A;C;A
Matthew,Walker;B;F;F;D;C
Roger,Keith,DDS;D;C;D;D;D
Nicole,Hayes;C;A;C;B;B
Michelle,Carter;F;A;D;C;B
Sarah,Christensen;A;C;F;B;A
Thomas,Melendez;C;F;A;D;B
Ryan,Myers;A;C;F;F;B
Brett,Powell;D;C;D;B;F
Calvin,Spears;D;D;C;A;A
Randy,Contreras;C;D;B;B;D
Michelle,Castillo;A;B;B;C;F
Kevin,Odonnell;C;B;A;F;A
Robin,Weber;B;F;F;D;F
Shawn,Gordon;C;C;B;D;C
Christopher,Morse;C;A;C;C;F
Whitney,Munoz;A;C;A;B;B
Jade,Blair;B;D;C;B;A
Ronald,Cole;B;D;A;C;B
Eric,Dixon;F;B;D;D;B
Devon,Wilson;D;F;F;F;F
Christopher,Holloway;C;C;F;C;C
Angela,Salas;A;D;B;C;A
Mary,James;C;F;A;D;F
Theresa,Mata;D;B;C;D;C
James,Le;D;C;F;F;B
Emily,Gomez;B;D;D;C;F
Tiffany,Meyers;C;B;F;D;D
Gina,Williams;D;C;D;F;A
Sylvia,Torres;C;C;A;A;A
William,Green;A;F;D;D;C
Lauren,Fuentes;D;C;A;D;C
Melanie,Brown;D;A;B;C;B
Jackson,Kennedy;B;F;A;D;F
Laura,Johnson;D;A;F;B;B
John,Ibarra;B;B;F;A;A
Douglas,Flynn,Jr.;B;C;C;D;C
Ronald,Harrison;D;A;F;C;C
Angela,Ward;F;A;C;F;F
Jonathan,Mccarthy;C;C;C;A;F
Mariah,Murphy;A;A;A;A;F
Donna,Watson;C;C;F;C;F
John,Bowman;B;C;D;C;F
Mark,Wright;D;F;C;F;D
Sarah,Valenzuela;F;B;D;B;C
Darryl,Kelly;A;A;F;F;B
Kristina,Blackburn;B;A;A;A;C
Jorge,Adkins;F;B;F;F;C
Anna,Evans,DDS;B;A;F;B;C
Mary,Smith;B;D;C;D;D
Michelle,Greer;D;C;A;A;F
Zachary,Young;C;A;B;D;C
Craig,Anderson;F;F;D;D;B
Raymond,Gray;B;D;B;D;C
David,Phillips;C;A;A;F;D
Heather,Mathews;A;B;C;D;D
Lisa,Campbell;C;C;A;B;C
Ernest,Walton;F;A;D;C;C
Gabriel,Turner;C;F;F;B;A
Heidi,Macias;F;A;F;C;D
Michael,Richards;D;D;A;C;A
Aaron,James;F;B;D;C;C
Elizabeth,Lee;F;D;B;A;B
Bethany,Brown;B;D;D;A;D
Emily,Stone;A;F;A;F;A
Alicia,Alvarez;F;C;A;F;D
Sarah,Fleming;D;D;D;A;F
Annette,Elliott;A;F;C;C;D
Tonya,Stafford;F;C;D;D;B
Lori,Griffin;F;B;A;F;F
Christy,Smith;A;B;B;D;C
Gail,Todd;C;B;C;F;A
Daniel,Green;C;C;C;A;F
James,Mejia;C;A;D;B;C
Suzanne,Wong,MD;F;D;F;D;C
Stacey,Berg;F;D;F;D;D
Michelle,Morgan;F;C;A;A;B
Danielle,Green;B;B;C;A;B
Nicole,Garcia;B;C;F;D;F
Kimberly,Terry;F;A;C;D;C
Michael,Sutton;D;F;D;C;A
Carla,Cooper;D;A;F;D;B
Erika,Wallace;C;C;B;A;F
Suzanne,Everett;F;F;D;F;C
Robert,Snyder;C;A;F;D;C
Justin,Hardin;D;C;C;D;A
Richard,Davis;D;A;B;B;F
Jennifer,Collins;F;B;D;D;D
Thomas,Jackson;B;B;B;A;C
Valerie,Jacobs;F;C;D;D;F
Samantha,Thompson;A;B;C;F;A
Jack,Garcia;B;C;C;F;C
David,Patrick;A;B;C;A;F
Erica,Flores;B;D;F;C;C
James,Curry;C;C;A;B;C
David,Dawson;D;D;A;F;B
Jordan,Diaz;F;A;D;F;F
Kristopher,Galloway;C;A;C;D;B
Daniel,Griffin;B;C;C;C;F
Jesse,Watkins;F;F;B;C;F
Sonya,Brown;C;B;D;B;C
Valerie,Melendez;B;F;B;A;A
Kevin,Reyes;D;A;D;D;C
Michael,Klein;D;F;D;D;D
Tammie,Wilson;D;D;D;A;F
Christopher,Adams;B;A;A;B;F
Pamela,Griffith;C;D;F;C;D
Sandra,Beasley;B;D;B;A;B
Kenneth,Benson;F;D;F;F;F
David,Garcia;D;C;F;C;A
Keith,Richards;C;A;F;F;B
David,Hamilton;D;D;F;D;B
William,Smith;C;B;C;B;F
Wesley,Rosales;B;F;F;A;B
Christian,Espinoza;D;C;D;A;C
Stephen,Wheeler;D;C;B;C;A
Gregory,Hill;A;B;C;D;C
Danny,Burgess;C;F;B;C;F
Tiffany,Sanders;A;F;F;C;B
Thomas,Pearson;C;C;F;A;C
Aaron,Rodriguez,MD;D;D;D;A;F
Ashley,Martinez;B;C;B;C;C
Dorothy,Marsh,DDS;F;C;D;B;F
Catherine,Moore;C;C;A;F;D
Mariah,Rodriguez;F;B;A;B;F
April,Fletcher;B;A;D;A;A
Melinda,Wright;A;A;A;B;A
Lisa,Phelps;C;A;A;D;B
April,Lawson;A;B;C;A;D
Michael,Howell;A;C;A;F;F
Jordan,Sanchez;D;F;D;B;C
Kristin,Huffman;D;B;C;B;C
Patrick,Brooks;D;B;C;B;D
Robert,Rodriguez;B;F;B;A;B
Michael,Carter;B;F;D;A;D
Kelly,Moore;D;A;C;B;D
Kelsey,Reilly;F;A;B;D;C
Megan,Lewis;F;B;B;F;A
Samantha,Lopez;C;B;F;A;A
Jon,Wood,Jr.;F;B;C;A;C
Mark,Odom;B;D;A;D;C
Robin,Abbott;F;B;F;B;D
Kevin,Wheeler;D;B;C;C;A
Angela,Pierce;A;F;A;F;F
Barbara,Love;D;B;C;D;A
Audrey,Walters;A;A;D;F;D
Donna,Williams;D;A;B;B;D
Nancy,Chavez;A;C;C;C;C
Tina,Flores;A;D;D;C;A
Heather,King;C;C;B;C;D
Shelly,Chandler;F;F;A;A;A
Jason,Allison;F;A;D;C;B
Nicholas,Meyer;B;C;C;A;D
Tracy,Guerrero;F;D;C;B;B
John,Jarvis;C;D;B;D;C
Melissa,Smith;A;C;A;D;F
Daniel,James;F;B;B;B;A
Brittany,Rogers;B;A;F;B;A
Jacqueline,Garcia;A;D;C;F;B
Melody,Ramirez;B;B;F;D;C
Terry,Russell;B;B;A;F;A
Eric,Shaw;D;F;A;D;B
Keith,Jarvis;D;C;B;A;D
Manuel,Rodriguez;C;F;F;D;D
Kerry,Cardenas;B;C;F;D;A
Shane,Elliott;B;D;A;C;D
Danny,White;C;A;D;F;C
Olivia,Griffin;A;F;D;A;D
Mark,Douglas;B;C;D;F;B
Cheryl,Ellison;B;D;F;B;B
Thomas,Anderson;C;C;B;D;D
Anna,Garcia;A;B;A;C;C
Kathy,Baker;F;D;D;F;F
Jessica,Sullivan;F;F;C;F;C
Benjamin,Cline;A;D;C;D;C
Sarah,Jordan;D;C;A;A;A
Robert,Clements;D;C;A;A;C
James,Frazier;F;D;A;B;C
Ronald,Morgan;A;D;C;A;A
Sydney,Hanson;F;F;A;B;B
Jesus,Mcguire;D;B;C;B;A
Tyler,King;A;A;F;A;C
Sean,Ward;D;F;A;D;F
Pamela,Ruiz;C;F;B;B;B
Lindsey,Hall;C;D;A;C;D
Mr.,Michael,Adams;D;A;A;A;B
Nicole,Young;A;F;A;C;B
Joanna,Riley;D;D;F;C;D
Jason,Owens;D;A;D;D;F
Stephanie,Wright;A;C;B;F;B
Morgan,Thomas;A;A;B;A;D
Ann,Phillips;D;F;F;B;F
Patrick,Herrera;D;B;B;F;A
Meredith,Williams;C;C;A;B;B
Margaret,Zavala;B;F;C;A;D
William,Ellis;C;C;D;C;C
Zachary,Anderson;D;B;A;C;B
Scott,Dominguez;A;C;B;D;F
Cassie,Williams;A;F;F;A;A
Dawn,Woodard;F;D;C;C;C
Mary,King;C;F;F;B;B
Angel,Harris;A;F;B;C;A
Laura,Bates;C;F;F;B;C
Brian,Ferguson;F;D;A;B;C
Kimberly,Thomas,DDS;A;D;F;A;F
Thomas,Deleon;C;B;F;C;C
Jessica,Stephens;F;B;C;D;B
Ernest,Moss;D;C;A;B;F
Travis,Harris;A;D;B;F;B
Sara,Kirby;A;B;F;A;B
Robin,Patrick;F;D;F;D;A
David,Griffith;B;A;A;A;C
Sarah,Hughes;C;B;B;C;D
James,Carter;B;F;C;A;D
Samantha,Flores;B;A;C;A;F
Nicolas,Waters;B;D;F;C;D
David,Baird;C;F;A;F;A
Daniel,Allen;F;C;F;D;F
Derek,Green;D;C;F;C;C
Paul,Calderon;F;F;D;F;C
Jamie,Hart;F;B;C;C;F
Cassandra,Rogers;F;C;A;D;B
Brian,Craig;D;D;F;A;C
Kathleen,Rogers;C;B;D;A;B
Brandon,Thomas;B;B;F;A;A
Antonio,Walker;D;D;C;A;F
David,Robles;B;B;F;F;D
Brianna,Webb;A;A;F;A;C
Edward,Lopez;C;D;F;A;F
Angela,Brown;F;A;F;D;C
Justin,Bush;B;D;A;D;D
Caleb,Daniel;F;B;B;D;F
Eric,Martin;B;F;B;B;D
Alejandra,Hernandez;B;B;C;D;F
Shane,Brown;B;C;F;F;F
Mr.,James,Peters,DDS;A;B;B;A;F
Cassandra,Evans;A;B;D;A;C
Tamara,Copeland;A;C;B;A;B
Mark,Stafford;D;D;D;B;D
Collin,Rowe;C;C;C;D;B
Aaron,Phillips;D;A;D;A;C
Natalie,Fernandez;F;A;A;F;C
Gail,Moore;C;C;B;D;A
Christopher,French;B;F;D;B;B
Adam,Hall;D;F;F;C;D
Karen,Joseph;A;A;F;D;C
Daniel,Cruz;D;A;F;F;C
Steven,White;C;C;C;F;D
Morgan,Obrien;A;C;A;D;F
Kayla,Johnson;C;A;A;F;F
Janet,Sims;B;C;A;A;B
Brittany,Smith;C;B;D;C;F
Juan,Vega;F;A;F;B;D
Alexander,Webster;B;D;C;F;B
Carolyn,Jackson;A;C;C;D;D
April,Johnson;D;F;B;D;B
Alexandra,Hensley;C;B;B;F;B
Shelly,Bullock;F;B;B;F;B
James,Myers;A;C;C;D;B
Denise,Chambers;A;B;D;C;C
Alan,Gregory;B;B;B;A;D
Leslie,Huff;D;A;B;F;B
Willie,Estrada;D;B;F;C;C
Sean,Garcia;B;C;C;B;F
Patricia,Jones;C;D;D;F;A
Charles,Cortez;D;A;C;B;B
Douglas,Hendrix;A;D;F;B;B
Ms.,Jamie,Vaughn;F;B;B;C;F
Mary,Perkins;C;A;D;F;F
Alexandra,Mckinney;D;A;A;A;F
Zachary,Griffin;F;F;C;A;D
Brandon,Ortiz;B;B;B;D;D
Steven,Pierce;B;F;B;D;B
Kathleen,Butler;B;B;B;A;B
Douglas,Landry;B;D;C;B;A
Joseph,Castillo;D;A;F;D;D
Summer,Schmidt;B;C;C;A;C
Jillian,Morgan;F;A;D;C;C
Scott,Rodriguez;B;F;A;C;A
Kim,Ward;A;C;D;C;B
Victoria,Duncan;B;C;C;C;F
Aaron,Vega;A;B;F;B;F
Zachary,Peters;B;C;B;A;C
Amber,Thomas;A;F;F;C;F
Kimberly,Warren;D;B;F;C;A
Mary,Rodriguez;A;C;A;B;A
Jodi,Nguyen;A;F;F;D;F
Wesley,Johnson;C;D;C;A;B
David,West;B;C;D;D;F
Thomas,Eaton;C;C;B;B;A
Warren,Zuniga;F;D;D;A;B
Andrew,Henderson;C;A;F;B;B
Michelle,Berg;D;F;D;D;B
Joshua,Cox;C;C;A;B;C
Raymond,Soto;D;A;B;A;D
Paul,Miller;A;A;A;C;C
Charles,Liu;C;D;C;D;C
Cheyenne,Martin;F;B;D;A;B
Kristen,Jordan;F;F;F;D;B
Nicole,Ferguson;A;C;F;F;C
Jade,Clarke;B;B;F;F;F
Stacy,Herman;C;D;B;D;F
Kenneth,Hull;C;B;C;F;D
Tyler,Holden;B;A;D;B;F
John,Gonzalez;C;F;D;F;D
Kathleen,Stevens;C;B;F;F;D
Robert,Rodriguez;C;C;B;B;B
William,Williams;F;C;F;C;A
Daniel,Brown;C;C;F;B;B
Colleen,Parrish;D;F;B;F;F
Nicholas,Solis;F;F;D;D;F
Margaret,Garrett;C;F;A;F;A
Ms.,Melissa,Stark;C;F;C;D;B
Steven,Wilson;F;C;F;D;C
Helen,Johnson;F;B;B;F;B
Isabel,Burton;F;C;C;B;D
Christopher,Jones;B;D;D;B;B
Sara,Ramos;B;F;C;F;B
Tracy,Edwards;D;C;B;B;B
Jason,Ramos;D;B;D;D;B
Vincent,Donovan;D;B;D;C;C
Thomas,Herman;A;B;D;C;A
Brian,Novak;C;F;F;A;B
Stacy,Chandler;C;C;D;F;F
Lori,Murphy;F;B;C;F;B
Richard,Mays;D;D;A;B;F
William,Ramos;C;B;F;B;D
Andrew,Vaughn;C;B;D;F;B
Robin,Reed;B;F;D;C;B
Ronald,Gomez;D;A;B;F;B
Jennifer,Brown;F;B;F;C;D
Erica,Roman;A;D;B;F;D
Angela,Mejia;D;D;F;A;A
Kaitlin,Simon;D;B;C;F;C
Sheila,Hart;F;A;D;F;A
Kenneth,Rogers;D;D;D;C;B
Colton,Davis;D;B;F;C;C
Dustin,Mills;F;C;C;A;C
Rachael,Brady;A;C;B;A;C
Miss,Michelle,Davila;F;C;D;C;D
Christopher,Harrison;C;C;A;B;F
Bruce,Moss;F;A;A;D;C
Brittany,Ellis;D;B;F;D;D
Colleen,Johnson;B;B;D;A;F
Douglas,Williams;D;B;A;F;C
Travis,Silva;D;F;F;C;C
Morgan,Mcdowell;C;D;F;A;A
Taylor,Hodge;D;C;A;B;A
Elizabeth,Norman;C;D;C;D;B
Rebecca,Burch;D;B;A;D;A
Adam,Wright;C;D;F;A;D
Brian,Moreno;B;F;D;A;C
Joshua,Harrison;D;B;C;C;B
Michelle,Waller;D;A;B;F;B
Dennis,Hanson;F;F;D;B;D
Michael,Blevins;A;C;C;A;C
Theresa,Neal;F;D;F;D;B
Amanda,Gonzalez;A;A;C;D;D
Krystal,Burgess;F;C;B;C;C
Amy,Johnson;F;C;A;D;B
Christine,Williams;D;F;C;A;B
James,Wilson;C;C;B;F;A
Julia,Neal;B;C;B;F;C
Katrina,Nelson;D;A;B;B;F
Allison,Ryan;D;F;B;F;F
Joseph,Rivera;F;B;A;A;A
Karen,Lynch;C;C;F;B;C
Jose,Davis;D;F;A;F;B
Janet,Roberts,PhD;C;A;B;A;D
Rebecca,Johnson;A;F;F;B;D
Paul,Gordon;A;F;A;F;C
Sandra,Todd;B;D;B;A;C
Sandra,Cooper;C;B;B;D;A
Mrs.,Alice,Robbins,MD;A;F;A;C;C
Michael,Tanner;B;C;F;D;A
April,Francis;A;F;F;D;F
Kevin,Greer;D;D;A;F;C
Michael,Butler,DDS;B;B;A;D;B
Sonya,Fletcher;C;D;A;F;F
Heidi,Nolan;D;C;D;F;F
Brenda,Melton;F;F;A;D;D
Kristen,Sanchez;B;A;C;C;A
Audrey,Cline;C;C;C;D;A
Erica,Robinson;A;C;D;B;A
Jared,Bennett;A;B;D;A;D
Jessica,Massey;A;A;C;D;D
Brandon,Wright;F;A;F;D;C
Michael,Byrd;D;B;B;B;F
Alejandro,Stokes;D;B;F;F;A
Jacqueline,Stephens;B;F;F;D;B
Jerry,Wilson;D;D;C;A;A
James,Hogan;D;F;B;D;C
John,Dodson;D;F;A;D;C
Michael,Fox;D;C;C;D;B
James,Thomas;C;D;D;C;C
Megan,Hughes;A;F;A;B;C
Kevin,Rivera;F;C;B;A;C
Justin,Vincent;D;A;B;B;D
Diana,Lane;D;B;C;F;D
Michelle,Francis;A;A;C;D;C
David,Sandoval;D;F;F;F;A
Christine,Walls;C;F;F;A;C
Douglas,Davis;A;C;D;C;D
Kevin,Martin;C;F;D;F;D
Robert,Gibbs;B;A;F;C;F
Elizabeth,Wilson;C;B;B;C;C
Rodney,Jones;C;F;B;F;F
Michele,Matthews;B;C;D;D;D
Veronica,Pearson,DDS;A;D;B;A;A
Brian,Green;F;D;D;B;A
Dustin,Henry;A;C;A;F;B
Ryan,Mccann;C;D;F;D;A
Debbie,Ball;B;D;A;B;A
Caitlyn,Garcia;A;A;D;F;B
Thomas,Carey;A;D;A;F;C
Brenda,Jones;B;B;A;C;D
Teresa,Holloway;C;A;F;C;F
Ian,Wheeler;C;F;F;C;F
Amanda,Smith;A;A;C;F;A
Troy,Ford;D;B;D;B;C
Keith,Zuniga;F;D;B;A;C
Mitchell,Cohen;A;B;A;D;A
Tiffany,Aguilar;F;B;C;B;D
Cassandra,Moore;C;A;D;A;A
Erik,Blair;C;D;C;B;B
Dave,Young;C;F;D;F;F
Jeffery,Myers;D;C;B;A;C
Jeffrey,Williams,DDS;C;C;A;B;D
Susan,Johnson;F;B;D;F;C
Sandra,Blair;B;D;A;A;F
Dr.,Renee,Young;C;A;F;D;A
Kyle,Strong;A;F;B;B;C
William,Taylor;F;C;D;D;D
William,Stark;B;B;F;D;F
Amber,Larson;A;C;B;D;A
David,West;F;D;B;B;C
Bailey,Hurst;B;F;D;B;B
Gregory,Preston;F;C;C;B;F
Michelle,Morris;F;D;A;D;F
Veronica,Howard;A;B;C;F;D
Tracy,Flores;D;C;F;A;D
Michelle,Williams;F;B;F;F;C
Omar,Wiley;A;F;C;B;A
Dennis,Jimenez;A;C;A;F;C
Haley,Holt;B;F;C;C;F
John,Wright;C;F;D;D;A
Todd,Lewis;B;A;D;B;F
Erin,Jones;A;B;C;D;A
Samantha,Smith;D;D;A;C;A
Christopher,Smith;F;D;A;B;C
James,Lopez;D;C;B;D;D
Sherri,Griffin;F;B;A;F;F
Michael,Willis;A;A;A;C;F
Zachary,Clark;C;F;B;F;C
George,Gill;F;B;F;C;A
Janet,Robinson;F;B;F;C;C
Penny,Young;F;A;A;B;B
Edwin,Peterson;D;F;D;F;B
Anthony,Johnson;D;A;F;A;A
Katie,Atkinson;A;B;C;C;D
John,Levy;C;B;A;A;D
Julia,Mcmahon;D;D;A;D;C
Bryan,Miller;A;D;F;A;F
Lori,Lara;A;D;D;F;A
Sandra,Brown;B;D;B;C;F
Richard,Fischer;C;B;D;F;B
Daniel,Mitchell;F;C;B;A;A
Amanda,Maynard;F;B;D;C;B
Melissa,Smith;A;C;F;B;D
Sharon,Gilbert;C;F;F;B;B
Alexander,Joyce;C;F;A;A;F
Christopher,Richardson;B;B;B;F;A
Ashley,Irwin;D;B;A;D;D
Crystal,Carlson;C;A;C;D;A
Anna,Bishop;C;D;C;F;D
Michelle,Simmons;B;D;A;A;B
Mark,Harris;B;A;C;D;D
Bryan,Butler;C;C;B;B;C
Kevin,Chang;C;B;A;F;C
Andrew,Brooks,MD;D;D;C;A;B
Erin,Davis;D;B;F;F;F
Dr.,Eric,Pena;A;A;A;F;A
Mr.,Todd,Smith,Jr.;B;A;F;D;F
Terri,Hall;C;F;C;F;D
Dr.,Travis,Tran,DDS;A;D;C;A;B
Justin,Smith;A;D;D;B;A
Catherine,Hayes;B;C;B;F;D
James,Miranda;D;A;D;D;D
Nancy,Davila;B;B;B;F;F
Crystal,Castillo;F;F;C;F;F
George,Robles;A;D;A;C;C
Jennifer,Cook;C;B;B;D;C
Kenneth,Salazar;D;F;F;B;F
Thomas,Lee;B;C;A;F;A
Kyle,Cervantes;A;D;D;F;D
Katelyn,White;D;D;A;A;B
Mary,Rodriguez;A;F;F;D;D
Misty,Morales;C;B;C;D;B
Jennifer,Mckinney;B;A;F;F;D
Teresa,Keller;D;C;B;D;C
Sandra,Meyer;D;C;D;A;A
Martha,Taylor;C;C;A;F;F
David,Silva;A;F;A;D;F
Marcia,Simpson;C;C;A;F;C
Erin,Thomas;F;C;D;C;C
Philip,Fox;F;F;A;C;F
Mrs.,Cynthia,Spears;C;F;C;D;A
Jeffrey,Gomez;C;A;C;F;D
Valerie,Patel;D;B;A;F;F
Jordan,Boyer;A;C;D;A;F
Kenneth,Silva;C;D;A;D;F
Christina,Schroeder;B;F;C;A;D
Deanna,Arnold;A;C;C;C;A
Darren,Parker;B;A;D;D;F
Julie,Garcia;B;C;A;C;B
Shawn,Watson;F;D;A;A;D
John,Taylor;B;B;B;A;B
Mrs.,Terri,Villegas;A;D;A;B;B
Nathan,Best;A;A;F;A;F
Jared,Buckley;B;B;B;A;F
Mrs.,Karina,Harris;D;C;B;C;A
Mary,Donovan;C;D;D;B;F
Edward,Kennedy;F;D;D;C;F
Kayla,Mason;D;A;C;F;F
Jennifer,Murray;F;A;B;F;C
Parker,Perez;D;A;B;F;F
Lori,Pineda,MD;F;F;C;A;B
Karen,Schneider;B;C;A;F;B
Brian,Carter;A;C;C;D;A
Tiffany,Perez;C;D;F;A;B
Daniel,Stewart;D;B;D;A;D
Adam,Cruz;D;A;B;D;A
Sara,Garcia;C;D;D;F;B
Justin,Harris;C;A;C;F;B
Jamie,Lane;B;C;A;B;F
Adam,Bryant;B;A;F;B;D
Nicholas,Bishop;D;B;D;C;B
Marc,Robertson;B;C;B;D;A
Edward,Mendoza;F;F;F;F;A
Lynn,Wong;A;A;F;F;B
Lauren,Garcia;D;C;C;D;F
Stacy,May;B;B;F;B;D
David,Johnson;D;A;C;C;C
Mr.,Mark,Coleman;A;F;D;F;C
Latasha,White;F;D;C;D;C
Donna,Blake;C;D;C;F;B
James,Jones;D;A;D;C;B
Carmen,Valdez;B;B;C;D;F
Eric,Brown;F;F;D;F;B
Jennifer,Humphrey;D;C;A;A;B
Mark,Lawrence;D;A;F;F;B
Sharon,Cruz;F;D;B;C;A
Scott,Patterson;B;B;F;A;B
Andrew,Pittman;C;C;D;F;D
Susan,Daniel;F;B;C;F;C
Cynthia,Bautista;A;B;D;D;C
Linda,Green;A;F;F;B;A
Travis,Daniels;B;F;A;B;C
John,Johnson;C;D;C;C;F
Teresa,Martin;C;F;B;C;B
Patricia,Davis;A;F;C;F;F
Yolanda,Howard;A;D;B;C;C
Bonnie,Walker;D;C;A;F;B
Regina,Robinson;A;A;C;C;F
Janet,Humphrey;B;A;C;D;F
Jose,Thomas;A;F;D;F;F
Ann,Campbell;A;B;F;C;A
Brandon,Boyd;F;C;F;C;F
Darlene,Lyons;B;F;D;B;F
Eric,Estrada;A;F;C;A;A
Diane,Wright;F;A;F;C;F
Kristina,Carter;C;A;D;C;B
Kirsten,Brown;A;B;D;A;B
Nicholas,Meza;D;D;C;C;B
Louis,Lewis;A;B;B;D;F
Savannah,Barnes;A;C;A;C;B
Katrina,Goodman;F;B;A;B;A
Trevor,Donaldson;A;D;B;C;D
Dennis,Herring;A;F;C;C;F
Steve,Vega;F;D;A;F;F
Stacey,Hancock;D;F;C;A;C
Jessica,Torres;D;B;A;F;B
William,Marshall;D;B;D;B;C
Amy,Stevens;D;B;C;D;F
James,Sanchez;B;A;B;C;F
Phillip,Berry;C;D;F;D;D
Douglas,Gallegos;C;F;D;D;B
Ryan,Moreno;F;D;A;A;D
Paul,Burns;F;F;D;A;D
Suzanne,Luna;A;A;F;D;F
Cheryl,Wilson;B;D;C;D;D
Kathryn,Bolton;B;A;D;C;F
Steven,Montgomery,Jr.;F;B;C;A;D
Carlos,Garcia;C;B;F;D;B
Cynthia,Savage;B;A;A;D;C
Lori,Moss;C;C;F;F;D
Yolanda,Cunningham;F;F;D;C;A
Edward,Li;A;C;D;B;B
Nathan,Garrett;A;C;D;D;B
Mary,Pierce;B;C;F;C;D
Michelle,Maynard;F;D;A;A;D
Gregory,Gould;A;B;F;A;C
Brandon,Burton;A;A;B;C;D
Caroline,Boyd;C;C;C;D;A
Brandon,Atkins;D;F;C;D;C
Kristen,Davis;A;C;D;D;D
Alison,Beltran;A;B;C;F;F
Stephanie,Rodriguez;A;D;B;F;F
Ryan,Quinn;F;C;A;A;D
Mary,Stein;B;F;F;D;D
Scott,Gibson;F;B;C;D;B
Jeffrey,Washington;D;D;C;B;C
Karen,Richmond;A;C;C;D;F
Justin,Hoover;D;F;D;C;D
Melanie,Lawrence;F;D;B;C;A
Brent,Bradley;C;B;D;B;F
Antonio,Turner;B;A;D;F;A
David,Hansen;C;A;D;D;B
Tina,Torres;F;A;B;F;C
Benjamin,Marshall;B;F;B;F;A
Cheryl,Garner;A;B;D;A;D
Christopher,Rogers;D;C;D;F;D
Marcus,Evans;B;B;B;C;D
Melissa,Payne;C;D;B;C;F
